time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
5.51999999999997,12.361684197467847,11.725186254136814,19.906220228839736,0.3321557148087102,5.705878908599537,0.0,9.442408802328055,6.202298235404515,2.8105936795219164,0.1448542324894189,-0.13897269110334254,0.0,483.12636861166106,482.7471352475502,483.60971536603336,482.3289123341045
5.579999999999969,12.93292125550815,12.099436588203597,20.066344928117903,0.34090985626639814,5.698673941658345,0.0,9.599045200746792,6.27298085327323,2.5271674192187863,0.14791791123804623,-0.09700741284900838,0.0,401.9051744591132,405.6766375820163,403.4036588004093,403.7026053357939
5.639999999999968,13.518006450581316,12.480220863150782,20.21579695305047,0.3493567698662101,5.692394693498251,0.0,9.90293979152911,6.419744426283318,2.4530346971682584,0.12006701554265094,-0.12786475395108335,0.0,488.15311559894815,485.83511255517345,488.8004119347333,486.7357557285697
5.699999999999966,14.118308556908358,12.86832198491792,20.35650462188458,0.35674859217856714,5.6846186827309015,0.0,10.107014292083406,6.51698048890421,2.2368839514245855,0.1288136894880198,-0.13331467851591908,0.0,436.8693348258034,436.39874309117897,434.3020154394271,435.04940063919463
5.759999999999965,14.731553142555624,13.262631595453826,20.485160848748556,0.36449989464499755,5.676167195343796,0.0,10.334190339943264,6.626609677496745,2.0509534532835514,0.1299266374739625,-0.1635283887435535,0.0,450.27676851409285,447.80574669221346,449.24098231290486,449.3463222746538
5.819999999999964,15.358761465849238,13.663698675502603,20.60302537836735,0.3723252212474222,5.665816595803136,0.0,10.5724599637188,6.742113041142469,1.876855830059765,0.1313940660274703,-0.20425510732808622,0.0,457.2610155247128,453.97401345706345,456.5568448229579,456.6890475763562
5.879999999999963,15.998108189322547,14.07057437949491,20.707477929828777,0.37999026383845713,5.653269010028694,0.0,10.739309143320021,6.820365614818112,1.6046294935156573,0.11924184010366679,-0.22125801175435944,0.0,418.528777217204,416.99899659109695,417.4362542314282,416.38995007763316
5.939999999999961,16.64933890305269,14.483059317559048,20.797857409369687,0.38690251846216217,5.640624329658278,0.0,10.968229143288593,6.928787436803213,1.4069414091048824,0.10558275628711027,-0.19534490367667928,0.0,449.80090914710485,451.85167052775245,451.05343493658904,449.96006802086015
5.99999999999996,17.315985541394184,14.902843109951352,20.87828541875237,0.3930148821636097,5.628922138946889,0.0,11.252737059398749,7.063417515924247,1.272356753146248,0.09317677004203281,-0.19442774239687605,0.0,479.19443295717156,479.2300708746611,480.0343570205456,479.0997321723551
6.059999999999959,17.996833431573712,15.329211569142672,20.947019345192775,0.39851911852617583,5.617140687347041,0.0,11.442178703370208,7.148587542661799,1.0183632109093137,0.08869290593793093,-0.20051960548802675,0.0,433.248056062551,432.696454095568,433.74427523179355,433.37466525907826
6.1199999999999575,18.69012769136761,15.761166268172124,21.001696566378126,0.40411870844640596,5.606303039995735,0.0,11.667326623470196,7.249471728228094,0.8034004085597775,0.10126945075133739,-0.15680991308576375,0.0,450.3981835454626,453.8882064753643,450.85556076175527,451.87814264152865
6.179999999999956,19.396936012554818,16.199132489587036,21.043412503415894,0.4109227057615268,5.597164678613185,0.0,11.892503915249527,7.349071876201415,0.586432882244757,0.13051566424358596,-0.14455925359130078,0.0,451.89228961873323,452.85766093533044,452.4760973853432,454.8362437543523
